doc_id,coder_id,flag,ATT,SN,PBC,SAT,BI
8a80595c5c39897a,coder_10,0,1,0,1,0,0
11e122da4dcb9c3a,coder_10,0,1,0,0,0,1
9df49156eb5de976,coder_10,0,1,0,1,0,0
40174c09c0f0647b,coder_10,1,0,0,0,0,0
0355739d78485f38,coder_10,0,1,1,1,0,1
e367838bd26000b1,coder_10,0,1,1,0,0,0
7dcee8f86f542b3f,coder_10,0,1,0,1,0,1
734199d06c91f494,coder_10,0,1,0,1,0,1
e851af788d7fa47a,coder_10,0,1,0,1,0,0
f7d6b69ac5a7247c,coder_10,0,1,0,1,0,0
63547ad61da91da3,coder_10,1,0,0,0,0,0
63230aee2c60acaf,coder_10,1,0,0,0,0,0
bc2020893cb10bfc,coder_10,0,1,0,0,0,0
1f30b5add0e10bf5,coder_10,0,1,0,1,1,1
2f2492efed48119e,coder_10,0,1,0,0,0,0
f048c525873bd4dc,coder_10,0,1,1,0,0,0
590d6b22e179e0e7,coder_10,0,1,0,0,0,0
3ea6bd63cc54a35d,coder_10,0,1,0,0,0,0
931a2d3948e6a129,coder_10,0,1,0,1,0,0
e21b5fbec880e490,coder_10,0,1,0,1,0,0
83dc0e65fb2fb0b5,coder_10,0,1,0,1,0,0
7655173867770a14,coder_10,0,1,0,1,0,0
49c416a699f1ac40,coder_10,1,0,0,0,0,0
eb87b363649e25e2,coder_10,0,1,0,1,1,0
5483443fb5f52aba,coder_10,0,1,0,0,0,0
bcd2bb1197589a50,coder_10,0,1,0,1,0,0
29f604da391778ad,coder_10,0,1,0,1,0,1
1e895cb0312a262d,coder_10,0,1,0,1,0,0
d719e44ea3f8592c,coder_10,0,1,0,0,0,0
1023862f89306f65,coder_10,0,1,1,1,1,0
e760f49e57d10fe2,coder_10,1,0,0,0,0,0
e25d7202be15b5e3,coder_10,0,1,0,0,0,1
